AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202307,2406809,LAJES PINTADAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,6169389.64,49749,1573686.22,903,6222737.35,36533,889276.44,2368,2304,44,2371,38
202311,3101409,ALBERTINA,31,MINAS GERAIS,SE,SUDESTE,5499657.46,25169,8627310.98,1633,5949587.26,15098,11676188.93,2295,1322,65,1275,60
202402,5007901,SIDROLÂNDIA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,146133163.12,733639,162467033.23,63542,151199870.74,429032,147109977.13,160447,25602,1807,25231,1726
202504,3200359,ALTO RIO NOVO,32,ESPÍRITO SANTO,SE,SUDESTE,29430857.74,136833,5309661.87,5654,31642985.25,85101,6033800.82,20952,4341,226,4262,212
202407,2926202,RIACHÃO DAS NEVES,29,BAHIA,NE,NORDESTE,45711666.57,348764,13092222.27,9894,43282400.85,225321,12484041.2,30453,10186,255,10109,241
202403,3520400,ILHABELA,35,SÃO PAULO,SE,SUDESTE,150329236.39,717449,75292240.33,82618,163283729.35,429167,68946382.68,208043,24971,2640,24977,2551
202505,4306809,ENCANTADO,43,RIO GRANDE DO SUL,SU,SUL,66253334.6,291684,154008739.34,31844,62526278.77,152493,207201178.18,289318,12853,1809,12094,1799
202401,3519709,IBIÚNA,35,SÃO PAULO,SE,SUDESTE,220803000.44,1099327,135625522.23,87733,249396370.03,698221,113436362.91,188852,44659,2970,44831,2793
202310,4315552,RIO DOS ÍNDIOS,43,RIO GRANDE DO SUL,SU,SUL,4191503.23,16926,1286783.17,888,3556869.41,9129,1075311.61,1087,1045,63,987,63
202311,2405603,JARDIM DE PIRANHAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,30998468.57,161751,6278083.57,6985,31919148.51,130760,9095309.57,22237,5693,192,5501,193
202306,4210100,MAFRA,42,SANTA CATARINA,SU,SUL,104736802.67,381273,138067386.21,43939,109930566.47,261997,107833003.73,104652,25970,2379,25397,2367
202502,2920908,MASCOTE,29,BAHIA,NE,NORDESTE,29413954.52,227221,8534475.95,5579,28313307.45,139786,8662265.37,23378,6454,178,6454,177
202407,1300086,ANAMÃ,13,AMAZONAS,NO,NORTE,20106618.81,185921,2756083.17,2528,17304874.14,117657,2626749.21,9308,5579,58,5149,60
202504,3203056,JAGUARÉ,32,ESPÍRITO SANTO,SE,SUDESTE,158366298.19,789759,116187546.02,40456,155954267.42,413056,106648028.04,155318,18502,1065,18109,995
202508,2309300,NOVA RUSSAS,23,CEARÁ,NE,NORDESTE,85353861.84,679464,43835721.62,27954,80427176.97,457362,43042074.08,134335,16819,648,16539,588
202312,2206670,MORRO DO CHAPÉU DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,9962482.96,82571,769433.33,1030,9460945.01,50229,898723.77,3688,2506,37,2533,37
202506,4117255,NOVA PRATA DO IGUAÇU,41,PARANÁ,SU,SUL,40214837.21,146353,25322365.35,14513,40117267.66,68865,28980912.83,46150,5737,669,5413,648
202508,3106705,BETIM,31,MINAS GERAIS,SE,SUDESTE,2064809283.4,12243450,5472819599.65,905060,2079963652.07,7133779,4340646942.51,2358197,304436,25618,302788,24006
202307,2601052,ARAÇOIABA,26,PERNAMBUCO,NE,NORDESTE,24753436.96,190803,3356059.95,3543,24142944.08,147418,3069070.75,10571,8416,179,8600,169
202410,2209377,SANTA ROSA DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,9906640.1,71621,1622142.59,2979,9190725.9,42642,1606854.92,7959,2339,68,2393,76
202408,2304806,GRANJEIRO,23,CEARÁ,NE,NORDESTE,12302174.26,90506,1150544.47,1060,11699690.19,57416,663200.71,4807,2723,51,2673,49
202403,1200138,BUJARI,12,ACRE,NO,NORTE,21350036.48,184832,6035124.7,6960,20786961.39,107679,5754652.55,14076,4985,118,4981,109
202505,5215231,NOVO GAMA,52,GOIÁS,CO,CENTRO-OESTE,351603489.09,3018489,107055243.94,133736,360971740.89,1898208,95759463.16,420250,62963,2777,64100,2630
202407,4126272,SAUDADE DO IGUAÇU,41,PARANÁ,SU,SUL,13543386.59,68968,7858283.35,8333,12383622.74,35144,8112085.08,17263,2938,258,2827,257
202407,2206308,MIGUEL LEÃO,22,PIAUÍ,NE,NORDESTE,3367262.79,34267,1252500.53,1002,3151809.6,20125,699975.26,1312,761,22,734,20
202507,4215802,SÃO BENTO DO SUL,42,SANTA CATARINA,SU,SUL,334615657.41,1545491,490747649.62,162763,347298620.62,803492,487445172.4,327864,55694,6249,54271,6141
202504,1508209,VIGIA,15,PARÁ,NO,NORTE,134001391.85,1172813,30379591.0,36162,130711026.45,779712,32359168.89,133489,28997,723,28119,697
202508,5006002,NOVA ALVORADA DO SUL,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,104109929.76,616434,139230629.28,44495,102106426.38,322787,183246349.68,134632,13913,945,13770,902
202401,2101707,BARREIRINHAS,21,MARANHÃO,NE,NORDESTE,115759217.51,909047,40170612.06,50993,113048107.91,626614,37845318.48,138373,27898,1171,27717,1140
202509,2305407,ICÓ,23,CEARÁ,NE,NORDESTE,31083012.74,174800,7070729.61,5944,30629651.56,120753,5778564.88,22446,25928,647,22171,607
202304,4314407,PELOTAS,43,RIO GRANDE DO SUL,SU,SUL,692078374.65,3234775,521146322.87,324587,799339664.32,2431335,510135322.73,787731,180222,13917,175094,13220
202409,4127106,TELÊMACO BORBA,41,PARANÁ,SU,SUL,257260452.62,1444350,246653561.32,130389,255816979.27,755934,194860693.57,293713,48181,3622,47173,3417
202403,2907400,CATOLÂNDIA,29,BAHIA,NE,NORDESTE,4546271.93,49103,1068837.45,1152,4647891.71,25873,1691969.07,3770,1366,36,1339,40
202508,2312304,SÃO BENEDITO,23,CEARÁ,NE,NORDESTE,118044511.01,827466,36872522.71,39393,113380381.3,521131,38682324.56,177256,24508,1135,24132,1044
202412,3115706,CENTRAL DE MINAS,31,MINAS GERAIS,SE,SUDESTE,27810272.39,96932,6527464.37,4884,30320092.82,58486,7432926.69,23405,3597,209,3600,203
202408,2704609,MARAVILHA,27,ALAGOAS,NE,NORDESTE,27596678.2,190129,1341307.41,2282,25925801.48,118137,2161600.54,9826,5402,88,5357,82
202409,1702158,ARAGUANÃ,17,TOCANTINS,NO,NORTE,14520032.76,117413,2731789.76,2993,14143230.39,69929,2870216.55,7894,3156,107,3098,80
202406,3530409,MIRASSOLÂNDIA,35,SÃO PAULO,SE,SUDESTE,11574650.14,62633,4292365.53,3419,12502976.12,40288,3835124.69,10853,2398,203,2402,145
202407,4100202,ADRIANÓPOLIS,41,PARANÁ,SU,SUL,15510265.02,111383,7080653.73,5387,15509468.62,60696,12691425.43,16577,3573,188,3505,176
202501,4307815,ESTRELA VELHA,43,RIO GRANDE DO SUL,SU,SUL,6666380.23,29099,3975813.7,1522,4824209.29,12505,6640586.71,2620,1406,80,1198,79
202410,3534104,ORIENTE,35,SÃO PAULO,SE,SUDESTE,17810006.53,102462,6943277.45,6932,16353404.08,54728,7540922.56,12968,3740,275,3580,245
202306,3123502,DOURADOQUARA,31,MINAS GERAIS,SE,SUDESTE,3753837.64,8970,10260377.51,502,3586597.29,5762,202564.93,1037,664,50,620,44
202505,4312179,MATO QUEIMADO,43,RIO GRANDE DO SUL,SU,SUL,4361719.28,14842,541436.99,573,2958229.06,6482,979886.66,1534,787,61,717,64
202312,2918902,LAJEDÃO,29,BAHIA,NE,NORDESTE,11306948.33,68075,1243342.13,992,10615583.11,42195,880777.85,5338,2216,59,2236,54
202309,4127908,TUNEIRAS DO OESTE,41,PARANÁ,SU,SUL,16417967.95,60487,5501763.17,4864,18839558.35,37303,5047193.08,11186,3578,223,3530,216
202402,3139003,MACHADO,31,MINAS GERAIS,SE,SUDESTE,98688288.79,400499,122419529.9,33082,120040639.1,263262,131295411.16,69874,20138,1643,19980,1569
202506,3204500,SANTA LEOPOLDINA,32,ESPÍRITO SANTO,SE,SUDESTE,31731073.39,177364,18787123.82,9187,29770769.26,94037,12608760.3,30800,5743,307,5509,293
202307,4118808,PEABIRU,41,PARANÁ,SU,SUL,32178525.44,137168,26139087.27,13958,31263414.21,85803,18534581.67,32407,6595,591,6466,573
202407,2210706,SIMÕES,22,PIAUÍ,NE,NORDESTE,32816786.45,228122,10108527.05,14661,29147718.4,146336,9525824.18,41204,7400,178,7121,152
202308,3127503,GONZAGA,31,MINAS GERAIS,SE,SUDESTE,9503781.86,37748,2008516.81,1929,11857837.32,23571,1828035.07,7151,2233,95,2348,93
202505,4300851,ARAMBARÉ,43,RIO GRANDE DO SUL,SU,SUL,12008593.31,67037,3632920.25,4729,11152857.07,33210,3463226.52,11131,2298,229,2238,209
202311,3150604,PIRACEMA,31,MINAS GERAIS,SE,SUDESTE,8596477.87,37652,3442214.53,2652,10654780.61,24310,3855587.56,7463,2382,174,2297,170
202404,3500709,AGUDOS,35,SÃO PAULO,SE,SUDESTE,108536015.15,699610,102296411.3,57125,108364727.22,418391,102503180.75,104995,22926,1814,22541,1702
202405,5200175,ÁGUA FRIA DE GOIÁS,52,GOIÁS,CO,CENTRO-OESTE,15692049.09,74757,4933027.3,3260,16567410.08,40827,27886120.6,11531,2531,149,2474,121
202309,4104303,CAMPO MOURÃO,41,PARANÁ,SU,SUL,352053439.41,1169590,2911988826.32,167194,347239169.46,742910,2966088276.25,394591,56081,5956,55263,5778
202304,3522307,ITAPETININGA,35,SÃO PAULO,SE,SUDESTE,346003654.39,1488154,447305988.45,136812,388229317.81,1081911,430231976.43,284630,84454,5913,82776,5655
202312,4218954,URUPEMA,42,SANTA CATARINA,SU,SUL,4454418.66,20231,1686775.74,1101,3900186.27,11995,1848750.68,3927,1166,84,1108,80
202410,3520608,INDIANA,35,SÃO PAULO,SE,SUDESTE,17239727.96,81216,7369326.41,5634,17252077.16,49130,6577977.92,12399,2893,227,2820,217
202307,2109239,PRESIDENTE MÉDICI,21,MARANHÃO,NE,NORDESTE,9821115.57,84488,1450033.58,1586,8827814.69,56204,1369641.37,4561,2887,54,2858,48
202308,2904506,BROTAS DE MACAÚBAS,29,BAHIA,NE,NORDESTE,14173740.2,103487,2496984.89,3043,13019874.71,66878,2357164.14,8586,4388,141,4218,137
202408,4212270,PASSOS MAIA,42,SANTA CATARINA,SU,SUL,9982589.44,41915,14122025.08,2522,9775038.8,20376,40032639.91,5913,2053,155,1974,147
202411,3550605,SÃO ROQUE,35,SÃO PAULO,SE,SUDESTE,342813195.47,1612339,293456399.16,158508,357861218.19,946917,266420673.2,441590,55184,5390,54403,5029
202307,4104659,CARAMBEÍ,41,PARANÁ,SU,SUL,67534209.92,242004,222148355.25,28052,57607048.0,140866,254412978.85,56281,12341,1080,11968,1001
202309,2912905,IBIRATAIA,29,BAHIA,NE,NORDESTE,36802177.01,227052,5910231.83,7482,36230883.13,161565,5467481.01,19198,9098,265,9287,245
202309,4307005,ERECHIM,43,RIO GRANDE DO SUL,SU,SUL,263764083.98,946599,866008211.2,126751,256185378.17,564075,730219704.77,353492,56921,7291,53629,7240
202309,3136405,JOAQUIM FELÍCIO,31,MINAS GERAIS,SE,SUDESTE,6090904.45,38398,1901367.01,1608,5982476.57,24780,1797580.92,3240,1670,96,1671,93
202406,2918753,LAGOA REAL,29,BAHIA,NE,NORDESTE,26908121.04,147293,2901367.34,3056,24936033.02,87867,4076177.13,12577,5092,131,4884,119
202404,2300507,ALCÂNTARAS,23,CEARÁ,NE,NORDESTE,16564826.58,125617,2549565.1,3455,15679873.95,85109,2134948.52,10928,4789,161,4693,140
202411,3522901,ITAPUÍ,35,SÃO PAULO,SE,SUDESTE,39787125.48,258862,38993675.98,22522,37799664.98,138498,52618935.9,56713,7597,580,7418,546
202507,3504701,BALBINOS,35,SÃO PAULO,SE,SUDESTE,5396691.09,46469,1081941.63,1569,5698563.67,26183,573767.75,3037,1076,52,1054,47
202501,3517703,GUARÁ,35,SÃO PAULO,SE,SUDESTE,66301311.07,467173,81916265.68,27694,67436769.06,257695,88830873.94,125733,12291,785,12194,747
202312,2806404,SANTANA DO SÃO FRANCISCO,28,SERGIPE,NE,NORDESTE,14946601.77,123573,715034.51,1039,14030371.89,82520,598848.07,1568,3672,42,3729,38
202508,3105004,BALDIM,31,MINAS GERAIS,SE,SUDESTE,23094971.32,151751,10015169.51,9425,22864530.61,87975,9253750.1,24621,4401,317,4319,303
202503,2512804,RIACHO DOS CAVALOS,25,PARAÍBA,NE,NORDESTE,28676184.55,161710,4209042.19,3546,27187381.13,114093,4214854.27,19006,4269,113,4093,100
202407,2205276,JATOBÁ DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,7008521.42,54958,465613.03,512,6676246.84,38717,310579.26,2206,1905,32,1855,26
202502,3540903,PRADÓPOLIS,35,SÃO PAULO,SE,SUDESTE,58412386.83,344720,59709919.31,39251,57356130.0,190479,64463488.73,74407,11524,896,11201,842
202501,4215000,RIO NEGRINHO,42,SANTA CATARINA,SU,SUL,114199841.88,678205,162514381.73,56717,119868793.57,365055,153224019.1,120593,25696,2324,25222,2300
202409,4306320,DERRUBADAS,43,RIO GRANDE DO SUL,SU,SUL,5175622.55,23857,3661848.97,1171,4651419.18,9559,5050986.24,3218,1190,83,1028,77
202307,2913705,INHAMBUPE,29,BAHIA,NE,NORDESTE,56903736.15,361525,25716105.37,15575,56573179.68,251730,24378528.71,44211,15168,602,15618,575
202311,3530201,MIRANTE DO PARANAPANEMA,35,SÃO PAULO,SE,SUDESTE,33510155.14,165378,107980862.14,7527,31958317.67,99665,85042264.15,18792,7747,323,7609,318
202501,3502705,APIAÍ,35,SÃO PAULO,SE,SUDESTE,72550259.53,493839,48341836.21,36723,70005718.26,255759,40220509.41,99702,15278,898,14972,864
202308,5100359,ALTO BOA VISTA,51,MATO GROSSO,CO,CENTRO-OESTE,25145026.63,65649,6356757.27,6055,23887681.21,43853,7012683.97,15534,2926,242,2883,227
202408,2111805,SÍTIO NOVO,21,MARANHÃO,NE,NORDESTE,53494316.57,289119,14977725.24,6262,49937547.53,188252,12832880.92,32472,8174,186,7879,187
202509,2904803,CAATIBA,29,BAHIA,NE,NORDESTE,2851439.52,17807,275925.73,354,2373379.49,10886,242013.3,1738,2879,79,2324,76
202509,1100072,CORUMBIARA,11,RONDÔNIA,NO,NORTE,6270937.05,19297,1469912.52,1041,7232453.27,10234,1116499.94,3956,3533,181,2893,180
202408,4308078,FAZENDA VILANOVA,43,RIO GRANDE DO SUL,SU,SUL,7293094.41,44135,5314720.67,4250,7099078.38,23204,6989399.49,17038,1932,247,1814,224
202409,4322343,UBIRETAMA,43,RIO GRANDE DO SUL,SU,SUL,3144100.98,10506,843394.32,563,2280637.96,5158,335630.42,863,699,63,613,52
202412,1705102,CHAPADA DA NATIVIDADE,17,TOCANTINS,NO,NORTE,10464044.16,73969,2731510.15,4471,10211854.89,44484,5423735.53,12523,1758,71,1724,68
202501,2701704,CAPELA,27,ALAGOAS,NE,NORDESTE,33237435.25,262826,8715966.66,5880,31459657.62,164154,5004171.08,16134,8384,220,8503,189
202311,4314068,PASSA SETE,43,RIO GRANDE DO SUL,SU,SUL,3615951.46,20973,3288295.3,930,3177097.38,10562,2307682.73,3449,1271,52,1126,55
202501,3202504,IBIRAÇU,32,ESPÍRITO SANTO,SE,SUDESTE,37427226.75,249420,30896723.18,17445,35671164.46,131336,34811015.26,58761,7071,561,6980,522
202305,4303202,CACIQUE DOBLE,43,RIO GRANDE DO SUL,SU,SUL,6210733.0,16660,3789792.86,1830,5967782.56,9181,3229722.93,3184,1490,135,1344,133
202506,3109709,CACHOEIRA DE MINAS,31,MINAS GERAIS,SE,SUDESTE,29709720.53,161296,13830833.71,14539,29603167.9,86294,17403401.02,41653,5868,522,5674,495
202311,2802007,DIVINA PASTORA,28,SERGIPE,NE,NORDESTE,5872282.55,62186,607445.45,610,5780088.64,36871,480052.68,1922,2008,32,2076,25
202508,2513158,SANTA CECÍLIA,25,PARAÍBA,NE,NORDESTE,16662141.41,107851,2260281.38,2309,16281641.58,70872,2134805.64,9040,3313,88,3175,76
202412,4307864,FAGUNDES VARELA,43,RIO GRANDE DO SUL,SU,SUL,6442628.92,20955,2868692.19,1592,6083502.26,8941,2838422.86,3752,1184,140,976,116
202304,3168309,TAQUARAÇU DE MINAS,31,MINAS GERAIS,SE,SUDESTE,4711073.15,24494,1441486.14,1514,5614527.15,18416,1863900.08,3223,1615,99,1620,92
202412,4111258,ITAPERUÇU,41,PARANÁ,SU,SUL,98967758.5,705831,103514664.7,61280,106807209.89,370807,101997161.48,125850,17393,1273,17402,1205
202307,4216503,SÃO JOAQUIM,42,SANTA CATARINA,SU,SUL,58553746.86,179228,28252651.94,18820,81402843.59,108366,30126968.24,45534,11160,911,11083,906
202507,2803807,MALHADA DOS BOIS,28,SERGIPE,NE,NORDESTE,14777725.48,96820,11170987.83,3830,13172023.11,60989,9600173.97,10541,2523,81,2522,67
202507,4123006,SALTO DO LONTRA,41,PARANÁ,SU,SUL,45319260.47,217726,29895669.42,23411,41837701.12,106066,33513756.76,58388,7363,741,7014,722
202403,4319737,SÃO VALÉRIO DO SUL,43,RIO GRANDE DO SUL,SU,SUL,1877007.94,9968,345199.03,410,1701669.05,4941,446653.39,1194,648,29,537,28
202312,3304409,RIO CLARO,33,RIO DE JANEIRO,SE,SUDESTE,38674544.59,232333,12083672.68,13528,38068252.49,159816,9880064.22,37870,9259,479,9122,465
202408,2604502,CHÃ GRANDE,26,PERNAMBUCO,NE,NORDESTE,49831796.39,296566,12896302.85,13719,52822403.81,229736,12313112.46,41698,10091,375,9981,338
202306,4106407,CORNÉLIO PROCÓPIO,41,PARANÁ,SU,SUL,116192830.41,445464,92957883.25,53503,118405195.27,297976,94162745.96,133714,24614,2183,24249,2145
202306,2515807,SERRA REDONDA,25,PARAÍBA,NE,NORDESTE,7056308.86,50336,523538.12,945,7106140.35,40394,341741.77,2275,2568,50,2624,42
202504,3304706,SANTO ANTÔNIO DE PÁDUA,33,RIO DE JANEIRO,SE,SUDESTE,123232624.51,720600,106687931.41,57557,119532083.84,416188,108300981.26,194627,23331,1814,23250,1821
202307,4307708,ESTEIO,43,RIO GRANDE DO SUL,SU,SUL,212250844.96,1159169,424592162.8,100051,218762361.4,790732,718990712.57,343548,50596,3766,49962,3565
202401,2515930,SERTÃOZINHO,25,PARAÍBA,NE,NORDESTE,6280061.04,44310,985106.84,1016,5616730.57,31393,978314.36,3804,1813,64,1774,53
202306,2702306,CORURIPE,27,ALAGOAS,NE,NORDESTE,81266143.58,553689,25992535.86,19323,76940202.35,387995,41686311.71,61225,24828,711,25368,639
202507,4103107,BOCAIÚVA DO SUL,41,PARANÁ,SU,SUL,42653957.98,276227,38385856.9,21417,46041852.14,150090,33169659.66,44417,7952,545,7839,529
202308,3163409,SÃO JOSÉ DO GOIABAL,31,MINAS GERAIS,SE,SUDESTE,7698512.76,45775,1348504.26,1389,7022343.04,29455,1047166.01,6289,2315,128,2261,133
202503,3100104,ABADIA DOS DOURADOS,31,MINAS GERAIS,SE,SUDESTE,22089575.09,73213,7017690.65,5430,20436827.11,47414,8600252.9,21358,3111,248,3019,241
202411,2916104,ITAPARICA,29,BAHIA,NE,NORDESTE,64036142.08,544613,7425849.72,13396,62167563.72,424557,7055406.44,39118,12813,373,12951,336
202506,2207009,OEIRAS,22,PIAUÍ,NE,NORDESTE,117467971.16,873113,60353474.51,59087,107838616.35,531922,54406120.83,197780,22765,1037,22978,1000
202409,3170305,UMBURATIBA,31,MINAS GERAIS,SE,SUDESTE,6476812.97,43366,1644640.93,1242,6609113.5,26531,1400919.86,4188,1618,60,1576,60
202404,1303908,SÃO PAULO DE OLIVENÇA,13,AMAZONAS,NO,NORTE,14815003.65,108407,3777572.84,3106,12967297.58,64523,2186309.8,3875,4838,131,4881,123
202505,2402501,CARNAUBAIS,24,RIO GRANDE DO NORTE,NE,NORDESTE,32468900.34,246343,6268133.32,10022,30278034.18,156559,4477318.26,31490,6214,144,6032,132
202310,3549805,SÃO JOSÉ DO RIO PRETO,35,SÃO PAULO,SE,SUDESTE,1986774671.7,6648577,2060386468.89,920670,2161096112.07,4761796,1987562515.97,1792351,292410,35819,289379,33500
202508,3135506,JEQUERI,31,MINAS GERAIS,SE,SUDESTE,30550545.9,147573,7615085.5,6830,30357471.85,81299,7947986.07,20021,5192,306,5028,273
202412,2101608,BARRA DO CORDA,21,MARANHÃO,NE,NORDESTE,321706301.11,1921462,70657221.7,72323,306494300.16,1300868,75890245.14,299726,48537,1492,48096,1453
202309,4200101,ABELARDO LUZ,42,SANTA CATARINA,SU,SUL,43459722.1,142603,25144431.23,13458,47676961.88,78460,22109936.96,33383,8085,675,7874,686
202401,2106375,MARANHÃOZINHO,21,MARANHÃO,NE,NORDESTE,17704939.68,149607,2565338.58,4672,15530419.63,89743,2186828.22,15691,4373,82,4266,78
202403,5201207,ANHANGUERA,52,GOIÁS,CO,CENTRO-OESTE,2230023.38,14203,281610.09,401,2186195.71,8768,256596.55,1098,535,25,516,22
202409,2600401,ÁGUA PRETA,26,PERNAMBUCO,NE,NORDESTE,55331901.19,477291,6255989.55,6612,53118122.15,311364,4706835.47,27771,14073,254,14122,212
202404,5218706,RIANÁPOLIS,52,GOIÁS,CO,CENTRO-OESTE,18348267.23,80844,6955138.59,5442,19188033.5,56321,7620701.47,11735,2521,167,2542,161
202401,3508207,BURITIZAL,35,SÃO PAULO,SE,SUDESTE,11122716.63,50788,6953867.75,4784,12638980.43,27657,10649349.99,10304,2278,243,2184,235
202503,5008305,TRÊS LAGOAS,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,691048101.77,3437803,615210135.03,326675,677320615.62,1906661,563230852.19,1827366,89744,7409,88696,6981
202504,3304557,RIO DE JANEIRO,33,RIO DE JANEIRO,SE,SUDESTE,33641329975.51,178050391,91175902570.27,13554399,33343015929.06,115088063,89218922060.71,66254731,4792009,357460,4661497,333645
202412,2210904,SOCORRO DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,11634850.23,90990,944132.8,1599,9963135.14,54151,1734521.75,4827,2390,48,2387,41
202406,2310407,PARAMOTI,23,CEARÁ,NE,NORDESTE,22494212.24,201310,2287101.38,3035,21409503.57,138286,2127087.33,15568,5704,117,5560,113
202505,5107800,SANTO ANTÔNIO DO LEVERGER,51,MATO GROSSO,CO,CENTRO-OESTE,56006480.58,387974,36509501.44,20153,54711924.7,225526,26546247.84,54220,8968,568,8856,537
202403,3107406,BOM DESPACHO,31,MINAS GERAIS,SE,SUDESTE,157889414.38,724810,58076616.04,53086,157852548.62,468126,57808065.77,146740,28506,2451,27865,2282
202310,2906600,CANDIBA,29,BAHIA,NE,NORDESTE,20136384.36,128355,5452109.8,3729,18393196.07,71938,5644657.42,215295,5010,183,4855,181
202408,3525003,JANDIRA,35,SÃO PAULO,SE,SUDESTE,500928973.87,2993811,580528766.65,187412,521067149.0,1891846,566750632.2,404566,86588,5353,86706,5011
202306,5221908,VARJÃO,52,GOIÁS,CO,CENTRO-OESTE,9193656.88,32006,2165884.27,1616,9754623.89,25960,1353801.54,3414,1594,75,1659,69
202307,2805703,PROPRIÁ,28,SERGIPE,NE,NORDESTE,53174085.17,354567,21198158.26,16421,52190212.55,267031,21269051.88,57393,13901,563,14379,520
202501,2208601,PRATA DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,5969577.73,60570,512910.99,1113,5367734.29,36681,599117.14,4404,1689,46,1641,48
202412,3120904,CURVELO,31,MINAS GERAIS,SE,SUDESTE,359603008.97,1755114,220012039.16,130179,367632637.99,1109580,174118090.94,358419,50407,4000,50795,3714
202308,2106003,LIMA CAMPOS,21,MARANHÃO,NE,NORDESTE,17670574.25,146613,5202166.9,5199,17508498.71,105209,5459127.88,12931,5316,173,5250,150
202408,2905008,CACULÉ,29,BAHIA,NE,NORDESTE,54446743.67,324928,45005179.29,26051,53919867.0,203060,46982210.85,150132,10905,897,10764,814
202412,3145109,NOVA RESENDE,31,MINAS GERAIS,SE,SUDESTE,62205272.5,199632,20530798.4,10990,62485409.12,119505,30952820.33,44690,8218,599,7789,562
202401,3542305,REDENÇÃO DA SERRA,35,SÃO PAULO,SE,SUDESTE,5510719.71,35148,2437424.53,2284,6073310.1,26927,3284937.46,3746,1875,104,1828,101
202501,4318457,SÃO JOSÉ DAS MISSÕES,43,RIO GRANDE DO SUL,SU,SUL,4275396.88,21844,1570598.25,1094,3714036.14,11711,1427322.15,3147,1101,58,1061,64
202311,1707405,ESPERANTINA,17,TOCANTINS,NO,NORTE,14219181.44,106151,2669058.61,2939,13546521.89,69629,2015680.5,9684,4049,104,4090,100
202310,3132404,ITAJUBÁ,31,MINAS GERAIS,SE,SUDESTE,238303753.52,1099559,197885191.38,113367,246408735.2,775094,195696840.32,257457,53156,4808,52572,4483
202501,2704708,MARECHAL DEODORO,27,ALAGOAS,NE,NORDESTE,205817161.18,1372255,124812923.54,84322,201798791.15,938385,120827364.22,258462,34422,2004,34140,1814
202311,5214705,NOVA AMÉRICA,52,GOIÁS,CO,CENTRO-OESTE,4771497.98,18400,744592.81,1111,4647780.62,13148,866803.49,2411,899,58,915,58
202310,2701506,CAMPO GRANDE,27,ALAGOAS,NE,NORDESTE,18594953.81,104386,2098660.31,1549,17729924.06,73167,2321951.33,4502,3900,65,3846,61
202307,1504406,MARAPANIM,15,PARÁ,NO,NORTE,30691929.07,267126,5168989.11,4782,29588329.41,232336,3492432.72,21316,10379,174,10468,173
202411,2209856,SÃO JOÃO DA CANABRAVA,22,PIAUÍ,NE,NORDESTE,8883848.56,62362,455410.82,855,8095473.22,39834,350619.13,4029,2109,33,2025,35
202405,2706208,PALESTINA,27,ALAGOAS,NE,NORDESTE,10139212.73,84963,419412.92,739,9287594.71,49571,1222149.64,3572,2319,31,2314,28
