AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202503,PF,PF,NORTE,NORDESTE,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,6356852.53,94164
202301,PF,PF,NORDESTE,SUL,entre 30 e 39 anos,até 19 anos,DICT,P2P,Pix,1631591.41,16263
202403,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,185835.66,1118
202409,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,111040.2,3185
202306,PJ,PF,NORDESTE,SUDESTE,Nao se aplica,entre 20 e 29 anos,MANU,G2P,Pix,61736.02,32
202405,PF,PF,SUDESTE,SUDESTE,Nao informado,entre 20 e 29 anos,MANU,P2P,Pix,430.5,11
202506,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 40 e 49 anos,DICT,G2P,Pix,8039.3,5
202310,PF,PJ,NORDESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix Saque,695.0,2
202306,PF,PF,NORDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 30 e 39 anos,INIC,P2P,Pix,4.9,1
202301,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,29900.82,50
202412,PJ,PJ,SUDESTE,Nao informado,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,152497.81,1125
202309,PF,PF,SUL,SUL,entre 30 e 39 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,1314616.03,6071
202405,PF,PF,NORTE,NORTE,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,824276347.23,6226779
202401,PJ,PF,Nao informado,NORDESTE,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,1507186.83,650
202409,PJ,PJ,SUDESTE,Nao informado,Nao se aplica,Nao se aplica,QRES,B2B,Pix,859337.66,29
202409,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,QRES,P2P,Pix,2759355.56,55252
202312,PF,PJ,Nao informado,SUL,entre 20 e 29 anos,Nao se aplica,INIC,P2B,Pix,141.9,2
202501,PF,PF,NORTE,SUL,entre 30 e 39 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,32661.77,65
202501,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,3319.58,392
202406,PJ,PF,SUL,SUL,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,3736622064.13,2928758
202312,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,3812149.35,5982
202507,PF,PF,NORTE,NORDESTE,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,43264997.99,136807
202504,PF,PF,NORTE,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,DICT,P2P,Pix,40.0,1
202402,PF,PJ,SUL,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,1601338.92,1949
202412,PF,PF,NORTE,Nao informado,mais de 60 anos,até 19 anos,MANU,P2P,Pix,4345.1,58
202411,PF,PF,SUDESTE,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,7920682.01,30249
202408,PF,PF,SUDESTE,CENTRO-OESTE,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,551152.76,5064
202307,PJ,PF,SUL,NORDESTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,140628.31,1068
202506,PF,PJ,NORDESTE,SUL,entre 30 e 39 anos,Nao se aplica,QRDN,P2G,Pix,790462.7,1850
202412,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,1279053.82,9070
202403,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,entre 40 e 49 anos,MANU,P2P,Pix,4219387.12,27980
202401,PF,PF,CENTRO-OESTE,NORTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,64492.92,658
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,113501036.4,298197
202407,PF,PJ,SUL,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,2461.96,3
202310,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 50 e 59 anos,INIC,P2P,Pix,281755.21,1200
202504,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,4424094.88,21402
202409,PF,PJ,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix,1176717877.14,18035110
202506,PF,PF,SUL,SUDESTE,mais de 60 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,2978.52,199
202401,PF,PF,NORDESTE,NORDESTE,entre 50 e 59 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,795917.15,2847
202507,PF,PJ,CENTRO-OESTE,NORTE,mais de 60 anos,Nao se aplica,DICT,P2G,Pix,3775.35,8
202412,PF,PF,Nao informado,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,685827.25,2130
202307,PJ,PJ,SUL,NORTE,Nao se aplica,Nao se aplica,MANU,G2B,Pix,293252.96,16
202408,PF,PF,SUDESTE,SUDESTE,entre 50 e 59 anos,entre 20 e 29 anos,MANU,P2P,Pix,520508591.32,2527437
202312,PF,PF,Nao informado,NORDESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,1463.18,60
202303,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,1423965387.82,4387440
202412,PF,PF,NORTE,SUDESTE,entre 40 e 49 anos,até 19 anos,DICT,P2P,Pix,4677140.92,37598
202508,PF,PF,CENTRO-OESTE,Nao informado,até 19 anos,entre 30 e 39 anos,QRDN,P2P,Pix,8174.13,341
202304,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,entre 30 e 39 anos,QRDN,P2P,Pix,264768.82,8173
202506,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,83701.3,189
202301,PF,PF,SUL,SUL,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,138159.68,1928
202404,PF,PF,Nao informado,SUDESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRDN,P2P,Pix,31412.54,783
202402,PF,PF,SUDESTE,NORTE,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,487874.36,6258
202411,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,57928.46,465
202401,PF,PF,Nao informado,SUDESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRES,P2P,Pix,128748.19,1275
202303,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,até 19 anos,QRDN,B2P,Pix,530.11,5
202406,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,542402.89,2992
202404,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,até 19 anos,MANU,P2P,Pix,4336548.29,60749
202302,PF,PJ,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Troco,407.0,2
202312,PF,PJ,NORDESTE,NORDESTE,entre 50 e 59 anos,Nao se aplica,MANU,P2B,Pix,293433364.9,650560
202404,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,QRDN,P2P,Pix,54098.32,1862
202309,PF,PF,SUL,SUL,entre 40 e 49 anos,mais de 60 anos,DICT,P2P,Pix,720550638.37,1894901
202403,PF,PJ,SUDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,2645681.04,17680
202303,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,205180.82,1317
202304,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,até 19 anos,DICT,P2P,Pix,2428899.8,25338
202409,PF,PF,SUL,SUL,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,152986831.0,1544628
202508,PF,PJ,SUDESTE,SUL,entre 40 e 49 anos,Nao se aplica,DICT,P2G,Pix,68683.9,55
202502,PF,PF,SUDESTE,CENTRO-OESTE,até 19 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,94819.29,671
202403,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,entre 30 e 39 anos,QRDN,P2P,Pix,53211871.52,2187382
202306,PF,PJ,NORTE,SUL,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Troco,671.99,3
202505,PF,PF,SUDESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,QRES,P2P,Pix,1061566.05,15454
202310,PF,PF,Nao informado,NORTE,Nao informado,entre 20 e 29 anos,QRES,P2P,Pix,27.0,3
202303,PF,PF,SUDESTE,SUL,Nao informado,entre 40 e 49 anos,DICT,P2P,Pix,178.0,3
202407,PF,PJ,SUDESTE,Nao informado,entre 50 e 59 anos,Nao se aplica,MANU,P2B,Pix,13597.26,20
202308,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,315257.06,7959
202506,PF,PF,Nao informado,SUL,entre 50 e 59 anos,mais de 60 anos,DICT,P2P,Pix,1528570.03,1453
202307,PJ,PJ,SUL,NORTE,Nao se aplica,Nao se aplica,QRES,B2G,Pix,13854.5,9
202503,PF,PJ,CENTRO-OESTE,SUDESTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix Saque,26343.3,101
202301,PF,PJ,CENTRO-OESTE,NORTE,entre 20 e 29 anos,Nao se aplica,QRES,P2G,Pix,443.93,11
202506,PJ,PJ,NORDESTE,NORDESTE,Nao se aplica,Nao se aplica,QRES,B2G,Pix,870084.3,2445
202505,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 30 e 39 anos,Nao disponivel,B2P,Nao disponivel,190424183.38,2260836
202301,PF,PJ,NORTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix,8894036.13,38362
202412,PJ,PF,Nao informado,SUDESTE,Nao se aplica,entre 20 e 29 anos,DICT,B2P,Pix,7277420.99,25028
202503,PJ,PJ,NORDESTE,NORTE,Nao se aplica,Nao se aplica,QRDN,G2B,Pix,483.77,1
202306,PF,PJ,Nao informado,NORTE,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,534042.85,632
202405,PF,PF,NORDESTE,NORDESTE,entre 40 e 49 anos,Nao informado,DICT,P2P,Pix,13399.99,186
202406,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,DICT,P2B,Pix,2604450271.57,3707153
202311,PF,PF,SUL,SUL,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,11179921.99,56597
202406,PF,PF,Nao informado,SUDESTE,entre 40 e 49 anos,mais de 60 anos,DICT,P2P,Pix,6806527.8,6141
202303,PF,PJ,CENTRO-OESTE,NORDESTE,mais de 60 anos,Nao se aplica,QRES,P2B,Pix,835219.7,7049
202308,PF,PF,NORDESTE,Nao informado,mais de 60 anos,Nao informado,DICT,P2P,Pix,11874.0,14
202408,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,MANU,P2P,Pix,80121990.44,289465
202506,PF,PJ,SUL,NORDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,406970013.69,7960531
202402,PF,PJ,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix,23554970.01,54835
202403,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,122845111.97,617068
202309,PF,PJ,NORDESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,372.78,5
202301,PF,PF,NORTE,NORDESTE,entre 30 e 39 anos,até 19 anos,QRES,P2P,Pix,44528.23,1723
202301,PF,PF,SUDESTE,SUDESTE,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,1747379.98,19367
202305,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 30 e 39 anos,QRDN,B2P,Pix,30766.67,341
202310,PF,PF,SUL,NORTE,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,9490034.76,64974
202311,PF,PF,Nao informado,SUDESTE,mais de 60 anos,até 19 anos,QRDN,P2P,Pix,42.0,2
202411,PF,PJ,Nao informado,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,4199573.92,1532
202507,PF,PJ,NORTE,NORTE,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,341602.91,4239
202410,PJ,PJ,CENTRO-OESTE,SUL,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,1325036.45,2091
202310,PJ,PJ,SUDESTE,NORDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2G,Nao disponivel,1416.28,4
202405,PF,PJ,SUDESTE,NORTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,1250534.75,4748
202403,PF,PF,NORTE,Nao informado,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,3110.33,26
202310,PF,PF,SUL,Nao informado,entre 50 e 59 anos,mais de 60 anos,MANU,P2P,Pix,191672.63,72
202412,PJ,PF,SUL,SUL,Nao se aplica,mais de 60 anos,Nao disponivel,G2P,Nao disponivel,1554.01,16
202402,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,9712320.8,164015
202503,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,QRDN,G2B,Pix,1220.37,2
202306,PJ,PJ,SUDESTE,SUL,Nao se aplica,Nao se aplica,QRES,B2G,Pix,2317.81,16
202406,PF,PJ,NORDESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2G,Pix,4003.45,25
202505,PF,PF,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,7142467.58,74495
202504,PF,PF,CENTRO-OESTE,Nao informado,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,42895.07,289
202405,PF,PF,NORTE,Nao informado,entre 50 e 59 anos,mais de 60 anos,MANU,P2P,Pix,14897.32,88
202306,PF,PJ,NORTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,29713949.77,248760
202312,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,87451989.46,152498
202310,PF,PJ,SUDESTE,NORTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix,752475.33,16079
202407,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 50 e 59 anos,DICT,G2P,Pix,642.0,2
202403,PF,PF,SUL,Nao informado,entre 20 e 29 anos,entre 30 e 39 anos,MANU,P2P,Pix,270171.43,1656
202506,PF,PF,SUL,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,152101.96,1037
202310,PJ,PF,CENTRO-OESTE,Nao informado,Nao se aplica,entre 30 e 39 anos,QRDN,B2P,Pix,12435.28,21
202401,PF,PF,NORTE,NORTE,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,20706619.07,565152
202507,PF,PF,SUDESTE,CENTRO-OESTE,até 19 anos,entre 40 e 49 anos,MANU,P2P,Pix,894495.77,7936
202501,PF,PF,NORTE,SUL,mais de 60 anos,entre 40 e 49 anos,MANU,P2P,Pix,811607.3,2488
202501,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,DICT,P2P,Pix,88962795.76,280984
202307,PF,PJ,CENTRO-OESTE,Nao informado,entre 30 e 39 anos,Nao se aplica,MANU,P2B,Pix,1707.08,2
202506,PF,PF,Nao informado,CENTRO-OESTE,Nao informado,entre 50 e 59 anos,QRES,P2P,Pix,20.0,1
202302,PF,PF,SUL,Nao informado,até 19 anos,mais de 60 anos,MANU,P2P,Pix,4740.0,8
202508,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,entre 20 e 29 anos,MANU,B2P,Pix,17817853.41,27765
202409,PF,PF,Nao informado,CENTRO-OESTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,1080697.33,3401
202507,PF,PF,SUL,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,47431312.13,210221
202309,PF,PJ,SUL,SUDESTE,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,151615270.71,138865
202505,PF,PJ,NORTE,NORDESTE,até 19 anos,Nao se aplica,DICT,P2G,Pix,10.0,1
202409,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,DICT,G2P,Pix,99035.8,49
202412,PF,PF,SUDESTE,SUL,entre 50 e 59 anos,até 19 anos,QRDN,P2P,Pix,230232.85,528
202412,PJ,PJ,NORTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Saque,2389.87,23
202305,PF,PJ,NORDESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2G,Pix,2335.04,17
202403,PF,PF,SUL,Nao informado,mais de 60 anos,entre 50 e 59 anos,MANU,P2P,Pix,122418.08,119
202507,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,entre 50 e 59 anos,DICT,P2P,Pix,701474.13,2517
202402,PF,PF,NORTE,NORTE,até 19 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,582924.13,5720
202502,PF,PJ,SUL,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Saque,26792.19,115
202501,PF,PF,SUDESTE,SUL,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,991795.77,27282
202301,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,71926.64,597
202508,PF,PF,SUL,NORTE,entre 30 e 39 anos,até 19 anos,DICT,P2P,Pix,3585197.95,35098
202303,PF,PF,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,17538.66,509
202410,PF,PF,SUDESTE,CENTRO-OESTE,até 19 anos,até 19 anos,DICT,P2P,Pix,2714205.26,81252
202404,PF,PF,NORTE,SUL,entre 40 e 49 anos,mais de 60 anos,DICT,P2P,Pix,9544822.92,24620
202504,PF,PF,SUDESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 50 e 59 anos,DICT,P2P,Pix,65134986.43,97736
202310,PJ,PF,SUDESTE,NORTE,Nao se aplica,até 19 anos,QRDN,B2P,Pix,7097.25,80
202401,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,852615005.68,3066203
202401,PF,PJ,Nao informado,NORTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,41901.64,440
202408,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,3752708.97,19732
202404,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,36843.89,165
202307,PF,PF,SUL,Nao informado,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,50.0,2
202403,PJ,PJ,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,MANU,B2B,Pix,16898050359.97,2950818
202308,PJ,PF,CENTRO-OESTE,Nao informado,Nao se aplica,entre 30 e 39 anos,DICT,G2P,Pix,66531.23,15
202505,PF,PF,Nao informado,SUDESTE,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,1396.54,55
202403,PF,PF,CENTRO-OESTE,Nao informado,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,1275.92,7
202310,PF,PF,Nao informado,Nao informado,entre 30 e 39 anos,entre 30 e 39 anos,INIC,P2P,Pix,11216.0,16
202304,PF,PF,SUL,NORTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,484687.86,133
202503,PF,PF,NORTE,SUL,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,38902.3,806
202310,PJ,PJ,NORDESTE,NORDESTE,Nao se aplica,Nao se aplica,MANU,G2G,Pix,1015293528.77,5343
202308,PF,PF,NORDESTE,CENTRO-OESTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,659.7,22
202401,PJ,PF,SUDESTE,NORTE,Nao se aplica,mais de 60 anos,DICT,G2P,Pix,2312.0,2
202312,PF,PJ,SUL,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,INIC,P2B,Pix,368.56,2
202307,PF,PF,CENTRO-OESTE,SUL,até 19 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,49748.65,66
202503,PF,PF,SUDESTE,SUDESTE,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,3058838.87,10886
202303,PF,PJ,NORDESTE,SUL,entre 30 e 39 anos,Nao se aplica,DICT,P2G,Pix,2203.15,12
202301,PF,PF,NORTE,CENTRO-OESTE,entre 50 e 59 anos,entre 20 e 29 anos,QRDN,P2P,Pix,59541.67,713
202310,PJ,PF,Nao informado,Nao informado,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,8843.52,12
202410,PF,PJ,Nao informado,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,9970.76,37
202305,PF,PJ,SUL,NORTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,1154526.76,8870
202405,PF,PF,Nao informado,SUL,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,68569.01,566
202310,PF,PF,SUDESTE,SUDESTE,até 19 anos,entre 20 e 29 anos,DICT,P2P,Pix,447239880.05,6114573
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,58397.89,691
202507,PJ,PF,CENTRO-OESTE,SUL,Nao se aplica,até 19 anos,QRDN,B2P,Pix,31900.67,166
202504,PF,PF,NORTE,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,19211.14,110
202402,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,50230718.42,212102
202411,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,861991.03,13214
202408,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 30 e 39 anos,DICT,P2P,Pix,25322994.75,29497
202408,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,19600.72,382
202508,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,APDN,B2P,Pix,1172.58,24
202401,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,7685659.57,39037
202405,PF,PF,SUL,CENTRO-OESTE,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,4004534.4,25115
202404,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,mais de 60 anos,QRDN,P2P,Pix,50392.27,2440
202503,PJ,PF,CENTRO-OESTE,NORTE,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,342457227.94,1936360
202404,PF,PF,NORDESTE,Nao informado,entre 50 e 59 anos,entre 30 e 39 anos,DICT,P2P,Pix,1810905.74,9982
202311,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,157327.14,61
202507,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRES,P2P,Pix,59232.25,662
202407,PF,PF,SUDESTE,SUL,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,1261898.32,11167
202306,PF,PF,NORDESTE,Nao informado,até 19 anos,mais de 60 anos,DICT,P2P,Pix,7655.25,99
202504,PF,PF,NORDESTE,SUL,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,2321614.65,4955
202301,PF,PF,CENTRO-OESTE,NORDESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,837661.09,5461
202301,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,1188411.02,26691
202505,PF,PF,SUL,Nao informado,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,591.95,9
202310,PJ,PF,Nao informado,NORDESTE,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,1000.0,2
202310,PJ,PJ,SUL,CENTRO-OESTE,Nao se aplica,Nao se aplica,QRES,B2B,Pix,9505767.45,10628
202504,PF,PJ,NORDESTE,SUDESTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix Saque,217432.83,628
202308,PJ,PF,SUL,Nao informado,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,1085.0,8
202411,PF,PF,SUL,NORTE,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,44800.15,848
202504,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,13946.53,87
202309,PF,PF,NORTE,CENTRO-OESTE,entre 20 e 29 anos,até 19 anos,QRDN,P2P,Pix,55299.75,428
202309,PF,PF,CENTRO-OESTE,NORTE,entre 50 e 59 anos,mais de 60 anos,DICT,P2P,Pix,10048628.1,17735
202508,PF,PF,NORTE,Nao informado,mais de 60 anos,Nao informado,DICT,P2P,Pix,760.0,5
202412,PF,PF,SUDESTE,NORTE,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,225310.98,8024
202407,PF,PF,NORTE,Nao informado,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,63177.18,948
202403,PF,PJ,SUDESTE,NORDESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,65437207.19,1504801
202502,PF,PF,NORTE,SUL,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,1116869.66,12605
202505,PF,PF,Nao informado,CENTRO-OESTE,mais de 60 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,400.0,1
202503,PF,PF,CENTRO-OESTE,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,QRDN,P2P,Pix,331211.63,8027
202409,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,1598150.43,27555
202501,PF,PJ,NORDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2G,Pix,560072.44,767
202505,PJ,PF,NORDESTE,SUDESTE,Nao se aplica,entre 20 e 29 anos,QRDN,B2P,Pix,631166.41,5377
202502,PF,PF,NORTE,SUDESTE,mais de 60 anos,mais de 60 anos,MANU,P2P,Pix,1890318.67,2852
